,Question,Answer
291,"2. Which relationship is used to represent a specialization entity?
a) ISA
b) AIS
c) ONIS
d) WHOIS
View Answer"," Answer: a
Explanation: In terms of an E-R diagram, specialization is depicted by a hollow arrow-head pointing from the specialized entity to the other entity."
292,"3. The refinement from an initial entity set into successive levels of entity subgroupings represents a ________ design process in which distinctions are made explicit.
a) Hierarchy
b) Bottom-up
c) Top-down
d) Radical
View Answer"," Answer: c
Explanation: The design process may also proceed in a bottom-up manner, in which multiple entity sets are synthesized into a higher-level entity set on the basis of common features."
293,"4. There are similarities between the instructor entity set and the secretary entity set in the sense that they have several attributes that are conceptually the same across the two entity sets: namely, the identifier, name, and salary attributes. This process is called
a) Commonality
b) Specialization
c) Generalization
d) Similarity
View Answer"," Answer: c
Explanation: Generalization is used to emphasize the similarities among lower-level entity sets and to hide the differences."
294,"5. If an entity set is a lower-level entity set in more than one ISA relationship, then the entity set has
a) Hierarchy
b) Multilevel inheritance
c) Single inheritance
d) Multiple inheritance
View Answer"," Answer: d
Explanation: The attributes of the higher-level entity sets are said to be inherited by the lower-level entity sets."
295,"6. A _____________ constraint requires that an entity belong to no more than one lower-level entity set.
a) Disjointness
b) Uniqueness
c) Special
d) Relational
View Answer"," Answer: a
Explanation: For example, student entity can satisfy only one condition for the student type attribute; an entity can be either a graduate student or an undergraduate student, but cannot be both."
296,"7. Consider the employee work-team example, and assume that certain employees participate in more than one work team. A given employee may therefore appear in more than one of the team entity sets that are lower level entity sets of employee. Thus, the generalization is _____________
a) Overlapping
b) Disjointness
c) Uniqueness
d) Relational
View Answer"," Answer: a
Explanation: In overlapping generalizations, the same entity may belong to more than one lower-level entity set within a single generalization."
297,"8. The completeness constraint may be one of the following: Total generalization or specialization, Partial generalization or specialization. Which is the default?
a) Total
b) Partial
c) Should be specified
d) Cannot be determined
View Answer"," Answer: b
Explanation: Partial generalization or specialization – Some higher-level entities may not belong to any lower-level entity set."
298,"9. Functional dependencies are a generalization of
a) Key dependencies
b) Relation dependencies
c) Database dependencies
d) None of the mentioned
View Answer"," Answer: a
Explanation: The subclasses are combined to form the superclass."
299,"10. Which of the following is another name for a weak entity?
a) Child
b) Owner
c) Dominant
d) All of the mentioned
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: a
Explanation: A parent may be called as a strong entity."
300,"1. Which is the main relation which is used in the university database which is referenced by all other relation of the university?
a) Teaches
b) Course
c) Department
d) Section
View Answer"," Answer: c
Explanation: Department is the only relation which forms the main part of the university database."
301,"2. The department relation has the an entry budget whose type has to be replaced by
a) Varchar (20)
b) Varchar2 (20)
c) Numeric (12,2)
d) Numeric
View Answer"," Answer: c
Explanation: Department is the only relation which forms the main part of the university database."
302,"3. In the course relation, the title field should throw an error in case of any missing title. The command to be added in title is
a) Unique
b) Not null
c) 0
d) Null
View Answer"," Answer: b
Explanation: By specifying not null the value cannot be left blank."
303,"4. In the above DDL command the foreign key entries are got by using the keyword
a) References
b) Key reference
c) Relating
d) None of the mentioned
View Answer"," Answer: a
Explanation: References (table_name) give the prior table name for the entry."
304,"5. Identify the error in the section relation
a) No error
b) Year numeric (4,0)
c) Building varchar (15)
d) Sec_id varchar (8)
View Answer"," Answer: a
Explanation: The building and the sec_id have varchar values and year is of numeric type. So no such errors are found in the relation."
305,"6. The following entry is given in to the instructor relation .Identify the output of the query given
a) Row(s) inserted
b) Error in ID of insert
c) Error in Name of insert
d) Error in Salary of the insert
View Answer"," Answer: b
Explanation: The varchar(5) value cannot hold the entry 100202."
306,"7. Which of the following can be used as a primary key entry of the instructor relation.
a) DEPT_NAME
b) NAME
c) ID
d) All of the mentioned
View Answer"," Answer: c
Explanation: The value ID can only be primary key unlike dept_name which is used as a foreign key."
307,"8. In the section relation which of the following is used as a foreign key?
a) Course_id
b) Course_id,sec_id
c) Room_number
d) Course_id,sec_id,room_number
View Answer"," Answer: a
Explanation: Course_id is the only field which is present in the course relation."
308,"9. In order to include an attribute Name to the teaches relation which of the following command is used?
a) Alter table teaches include Name;
b) Alter table teaches add Name;
c) Alter table teaches add Name varchar;
d) Alter table teaches add Name varchar(20);
View Answer"," Answer: d
Explanation: The form of the alter table command is
alter table r add AD;
where r is the name of an existing relation, A is the name of the attribute to be added, and D is the type of the added attribute."
309,"10. To replace the relation section with some other relation the initial step to be carried out is
a) Delete section;
b) Drop section;
c) Delete from section;
d) Replace section new_table ;
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: b
Explanation: Droping the table drops all the references to that table."
310,"1. Which of the following command is used to display the departments of the instructor relation?
a) Select * from instructor where Dept_name = Finance;
b) Select * from instructor ;
c) Select dept_name from instructor;
d) Select dept_name for instructor where Name=Jackson;
View Answer"," Answer: c
Explanation: Only one field is necessary for the query and where clause is not needed for the selection."
311,"2. How can we select the elements which have common Dept_name in both the relation ?
a) Select * from instructor i , course c where i.Dept_name=c.Dept_name;
b) Select Dept name from instructor ,Course ;
c) Select * from instructor i , course c ;
d) Select Dept_name from instructor where Dept_name = NULL;
View Answer"," Answer: a
Explanation: Here only the common elements are displayed ."
312,"3. Select distinct Dept_name from instructor ;
How many row(s) are displayed ?
a) 4
b) 3
c) 5
d) Error
View Answer"," Answer: a
Explanation: Distinct keyword eliminates the the common Dept_name  ."
