,Question,Answer
411,"2. Point out the correct statement.
a) Bulk Copy is mainly used to transfer the data from outside world to SQL Server
b) Bulk Insert is mainly used to transfer the data from outside world to SQL Server
c) Bulk Import is mainly to transfer the data from outside world to SYBASE
d) None of the mentioned
View Answer","Answer: b
Explanation: The bulk insert command can be used within T-SQL script or in a stored procedure to import data into SQL Server."
412,"3. Under the _______ recovery model, all bulk operations are fully logged.
a) Simple
b) Partial
c) Full
d) All of the mentioned
View Answer","Answer: c
Explanation: You can minimize logging for a set of bulk operations by switching the database to the bulk-logged recovery model temporarily for bulk operations."
413,"4. Which of the following is a bulk import operation?
a) BULK INSERT
b) INSERT..SELECT
c) bcp
d) All of the mentioned
View Answer","Answer: d
Explanation: SQL Server bulk-import operations do not support importing data from comma-separated value (CSV) files."
414,"5. Point out the wrong statement.
a) In Bulk-logged recovery model, few transactions are completely logged
b) The operations that are minimally logged in this recovery model are bulk insert, create index,  “bcp” commands, insertion of text , image column and select into query
c) Backups under BULK_LOGGED recovery model will include log records and the data pages changed by bulk operations
d) None of the mentioned
View Answer","Answer: a
Explanation: In Bulk-logged recovery model, all most all the transaction are completely logged except Bulk operation."
415,"6. Which of the following utility supports bulk exports and bulk imports data and generates format files?
a) icp utility
b) bcp utility
c) dcp utility
d) all of the mentioned
View Answer","Answer: b
Explanation: bcp is a command line utility for bulk import and export."
416,"7. ___________ does not allow bulk export operation  in SQL Server.
a) INSERT … SELECT
b) DELETE
c) UPDATE
d) None of the mentioned
View Answer","Answer: a
Explanation: INSERT … SELECT is a Transact-SQL statement that uses the OPENROWSET bulk rowset provider to bulk import data into a SQL Server table by specifying the OPENROWSET(BULK…) function to select data in an INSERT statement."
417,"8. Which of the following performance considerations are regarding bulk operations?
a) Column locking
b) Batch switches
c) Constraint checking of NULL constraints
d) All of the mentioned
View Answer","Answer: b
Explanation: Performance considerations can also be significant when large amounts of data are being imported."
418,"9. ________  parameter specifies the number of rows in a batch in bulk insert script.
a) KEEPNULLS
b) KEEPIDENTITY
c) FIRE_TRIGGERS
d) None of the mentioned
View Answer","Answer: d
Explanation: BATCHSIZE =batch_size specifies the number of rows in a batch. Each batch is copied to the server as one transaction."
419,"10. Which is the default field terminator for bulk insert in SQL Server?
a) Comma
b) Full stop
c) Parenthesis
d) Brackets
View AnswerSanfoundry Global Education & Learning Series – SQL Server.","Answer: a
Explanation: Field Terminator is used to delimit columns in the source file. There are some cases where I have seen “|” also. “,” can be part of Name. So in that case the bulk insert may fail."
420,"1. What is the syntax for using linked server stored procedure in SQL Server?
a)b)","Answer: c
Explanation: After a linked server is created by using sp_addlinkedserver, distributed queries can be run against this server."
421,"2. Point out the correct statement.
a) To access a mirrored database, a connection string must contain the database name
b) When the linked server is defined against an instance of SQL Server, catalog refers to the default database to which the linked server is mapped
c) [ @location= ] ‘location’ is the location of the database as interpreted by the OLE DB provider in sp_addlinkedserver
d) All of the mentioned
View Answer","Answer: d
Explanation: Location parameter is passed as the DBPROP_INIT_LOCATION property to initialize the OLE DB provider."
422,"3. sp_addlinkedserver command creates a distributed server entry called _________ in the following code.a) Access 97
b) Microsoft.Jet.OLEDB.3.51
c) nwind
d) Northwinds
View Answer","Answer: d
Explanation:  The command uses the Microsoft.Jet.OLEDB.3.51 OLE DB provider linking to an Access database located at c:\brian\writing\sqlservermag\nov98\nwind.mdb."
423,"4. Which of the following command tells that all local users are logged in as “sa” in the following code?a) sp_addlinkedsrv
b) sp_addlinkedserver
c) sp_addlinkedsrvlogin
d) none of the mentioned
View Answer","Answer: c
Explanation: sp_addlinkedsrvlogin creates or updates a mapping between a login on the local instance of SQL Server and a security account on a remote server."
424,"5. Point out the wrong statement.
a) SQL Server cannot use execution strategies that involve using the procedures of the Table provider to evaluate predicates
b) For a distributed query, the comparison semantics for all character data is defined by the character se
c) SQL Server can delegate comparisons and ORDER BY operations on character columns to a provide
d) None of the mentioned
View Answer","Answer: a
Explanation: SQL Server can use execution strategies that involve using the indexes of the Index provider to evaluate predicates and perform sorting operations against remote tables. To enable indexed access against a provider, set the IndexAsAccessPath provider option."
425,"6. Which of the following function mainly used for bulk load data is referenced in the following code?a) OpenRowset
b) Microsoft.Jet.OLEDB
c) admin
d) All of the mentioned
View Answer","Answer: a
Explanation: The OPENROWSET function can be referenced in the FROM clause of a query as if it were a table name."
426,"7. Which of the following SQL syntax elements is dictated by the SQL dialect levels?
a) LIKE support
b) Parameter marker support
c) Nested query support
d) None of the mentioned
View Answer","Answer: d
Explanation: System administrator should set the NestedQueries provider option to indicate to SQL Server that the provider supports nested queries."
427,"8. Which of the following function will be preferred for faster execution in following code?a) OpenRow
b) OpenSQL
c) OpenQuery
d) All of the mentioned
View Answer","Answer: c
Explanation:  OpenQuery runs a little faster because you’re using the connection information that you already supplied using sp_addlinkedserver."
428,"9. Which of the following query combines data from more than one SQL Server instance?
a)b)","Answer: b
Explanation: Table1 from LOCAL is being joined to Table2 on REMOTE, with a restriction being placed on Table 1’s GUIDSTR column by the WHERE clause."
429,"10. The easiest way to start is to create a linked server ‘localhost’ by using _____________
a) sp_addlinkedserv ‘localhost’
b) sp_addlinkedsrvlogin ‘localhost’
c) sp_addlinkedserverlogin ‘localhost’
d) sp_addlinkedserver ‘localhost’
View AnswerSanfoundry Global Education & Learning Series – SQL Server.","Answer: d
Explanation:  “localhost” linked server is created when you reference objects using a four-part name in the form linkedserver.catalog.schema.object."
430,"1. To use the .NET Framework Data Provider for SQL Server, an application must reference the _____________ namespace.
a) System.Data.Client
b) System.Data.SqlClient
c) System.Data.Sql
d) None of the mentioned
View Answer","Answer: b
Explanation: System.Data.SqlClient provides access to versions of SQL Server, which encapsulates database-specific protocols."
431,"2. Point out the correct statement.
a) Using the System.Data.SqlClient, you can fill a memory-resident DataSet that you can use to query and update the database
b) System.Data.SqlClient includes a tabular data stream (TDS) parser to communicate directly with SQL Server
c) SqlBulkCopyColumnMapping lets you efficiently bulk load a SQL Server table with data from another source
d) None of the mentioned
View Answer","Answer: b
Explanation: The.NET Framework Data Provider for SQL Server describes a collection of classes used to access a SQL Server database in the managed space."
